#exp_cfg={"servo_angle": 0.0, "laser_lim": 100.0, "servo_angle_to": 0.0, "laser_wup": 0.0, "laser_power_measured1": 0.0, "laser_power_measured0": 0.0, "bt_dev": "", "laser_wdn_max": 0.0, "frames": 1.0, "servo_used": 0, "servo_calib_use": 0, "laser_wdn_min": 0.0, "servo_pix_from": 0.0, "laser_attenuate": 100.0, "cooler_tout": 300.0, "laser_auto": 0, "servo_angle_from": 0.0, "servo_calib": "", "laser_autoctl": 0, "servo_pix_to": 0.0, "laser_pw": 100.0, "cooler_on": 0, "laser_volt": 4.0, "laser_power": 0.0, "cooler_autoctl": 0, "cooler_curr": 70.0, "cooler_startup": 10.0, "laser_power_measured2": 0.0, "gain": 1.4999999999999996, "laser_power_ref1": 0.0, "offset": 2.5, "servo_calib_degree": 3.0, "laser_curr": 0.0, "laser_power_ref0": 0.0, "shutter": 0.0, "servo_calib_step": 2.0, "exp": 500.0, "ccd_volt": 4.7, "bt_addr": "", "servo_delay": 500.0, "laser_autooff": 0, "laser_power_ref2": 0.0}
#proc_cfg={"yconv": 1, "base_wnd": 200.0, "sub_baseline": 0, "flatten": 0, "flatten_strength": 95.0, "xfrom": 32.0, "auto_ini_exp": 100.0, "auto_signal": 48000.0, "autoclip": 0, "auto_total_exp": 50000.0, "xrel_range": 10.0, "intensity_adj": 1.0, "xrel": 5320.0, "auto_bckg": 0, "auto_exp": 1, "rmhot": 1, "subbackg": 1, "shutter_clip_adj": 0.0, "auto_max_frame": 2000.0, "auto_off": 0, "xto": 3682.0, "auto_max_exp": 1000.0, "xconv": 3, "autobackg": 0, "xrel_adj": 0.0}
397.90859080644657 375.6376306620209
398.010949124384 359.6376306620209
398.1133028577791 375.6376306620209
398.21565200466546 311.6376306620209
398.31799656307663 343.6376306620209
398.4203365310461 367.6376306620209
398.5226719066074 399.6376306620209
398.6250026877941 359.6376306620209
398.72732887263965 391.6376306620209
398.8296504591777 503.6376306620209
398.9319674454416 471.6376306620209
399.0342798294651 391.6376306620209
399.13658760928155 375.6376306620209
399.2388907829246 423.6376306620209
399.3411893484277 471.6376306620209
399.44348330382434 415.6376306620209
399.5457726471482 295.6376306620209
399.64805737643275 391.6376306620209
399.7503374897114 311.6376306620209
399.8526129850178 375.6376306620209
399.9548838603855 311.6376306620209
400.05715011384797 295.6376306620209
400.1594117434387 311.6376306620209
400.2616687471913 375.6376306620209
400.3639211231393 359.6376306620209
400.46616886931616 343.6376306620209
400.5684119837555 231.6376306620209
400.6706504644907 295.6376306620209
400.7728843095555 375.6376306620209
400.8751135169832 439.6376306620209
400.9773380848075 423.6376306620209
401.0795580110619 311.6376306620209
401.1817732937799 391.6376306620209
401.283983930995 295.6376306620209
401.3861899207408 359.6376306620209
401.48839126105077 407.6376306620209
401.5905879499585 455.6376306620209
401.6927799854974 447.6376306620209
401.79496736570115 439.6376306620209
401.8971500886032 487.6376306620209
401.99932815223707 407.6376306620209
402.1015015546363 343.6376306620209
402.2036702938345 351.6376306620209
402.30583436786503 359.6376306620209
402.40799377476156 503.6376306620209
402.5101485125576 407.6376306620209
402.61229857928663 455.6376306620209
402.71444397298217 439.6376306620209
402.8165846916778 423.6376306620209
402.91872073340704 407.6376306620209
403.02085209620344 423.6376306620209
403.1229787781005 431.6376306620209
403.22510077713173 439.6376306620209
403.3272180913307 391.6376306620209
403.4293307187309 455.6376306620209
403.53143865736587 439.6376306620209
403.63354190526917 495.6376306620209
403.7356404604743 551.6376306620209
403.8377343210148 647.6376306620209
403.9398234849242 695.6376306620209
404.041907950236 583.6376306620209
404.1439877149838 535.6376306620209
404.246062777201 487.6376306620209
404.34813313492134 503.6376306620209
404.45019878617813 407.6376306620209
404.552259729005 375.6376306620209
404.65431596143554 407.6376306620209
404.75636748150316 455.6376306620209
404.85841428724143 447.6376306620209
404.9604563766839 439.6376306620209
405.0624937478641 359.6376306620209
405.16452639881555 383.6376306620209
405.2665543275717 407.6376306620209
405.3685775321663 535.6376306620209
405.4705960106327 439.6376306620209
405.57260976100434 503.6376306620209
405.67461878131496 471.6376306620209
405.77662306959803 439.6376306620209
405.87862262388705 359.6376306620209
405.9806174422155 375.6376306620209
406.08260752261697 359.6376306620209
406.18459286312503 375.6376306620209
406.2865734617732 535.6376306620209
406.38854931659483 503.6376306620209
406.4905204256237 423.6376306620209
406.5924867868932 343.6376306620209
406.6944483984369 359.6376306620209
406.7964052582883 375.6376306620209
406.89835736448094 343.6376306620209
407.0003047150484 407.6376306620209
407.1022473080241 407.6376306620209
407.20418514144166 311.6376306620209
407.3061182133346 295.6376306620209
407.4080465217365 279.6376306620209
407.5099700646807 247.6376306620209
407.6118888402009 359.6376306620209
407.7138028463306 391.6376306620209
407.8157120811033 375.6376306620209
407.91761654255254 359.6376306620209
408.01951622871184 327.6376306620209
408.1214111376147 439.6376306620209
408.2233012672948 407.6376306620209
408.32518661578547 375.6376306620209
408.4270671811204 471.6376306620209
408.528942961333 487.6376306620209
408.6308139544568 391.6376306620209
408.7326801585254 375.6376306620209
408.83454157157234 359.6376306620209
408.9363981916311 343.6376306620209
409.0382500167352 359.6376306620209
409.1400970449182 351.6376306620209
409.2419392742137 343.6376306620209
409.343776702655 343.6376306620209
409.44560932827596 279.6376306620209
409.5474371491098 343.6376306620209
409.6492601631902 343.6376306620209
409.7510783685507 295.6376306620209
409.85289176322476 311.6376306620209
409.95470034524595 391.6376306620209
410.0565041126479 375.6376306620209
410.1583030634639 359.6376306620209
410.26009719572767 359.6376306620209
410.3618865074727 375.6376306620209
410.46367099673245 351.6376306620209
410.5654506615406 327.6376306620209
410.66722549993045 343.6376306620209
410.76899550993573 311.6376306620209
410.87076068958993 295.6376306620209
410.97252103692654 335.6376306620209
411.0742765499791 375.6376306620209
411.1760272267811 423.6376306620209
411.2777730653662 415.6376306620209
411.3795140637677 407.6376306620209
411.4812502200193 343.6376306620209
411.5829815321546 375.6376306620209
411.684707998207 407.6376306620209
411.78642961621 375.6376306620209
411.88814638419717 375.6376306620209
411.9898583002021 375.6376306620209
412.0915653622583 407.6376306620209
412.19326756839916 439.6376306620209
412.2949649166584 359.6376306620209
412.3966574050695 247.6376306620209
412.49834503166596 327.6376306620209
412.6000277944812 439.6376306620209
412.70170569154897 391.6376306620209
412.8033787209027 359.6376306620209
412.9050468805758 311.6376306620209
413.00671016860196 407.6376306620209
413.10836858301474 387.6376306620209
413.2100221218475 367.6376306620209
413.3116707831338 343.6376306620209
413.41331456490735 391.6376306620209
413.51495346520153 407.6376306620209
413.6165874820498 391.6376306620209
413.7182166134859 375.6376306620209
413.8198408575431 359.6376306620209
413.92146021225517 399.6376306620209
414.0230746756555 439.6376306620209
414.12468424577776 423.6376306620209
414.22628892065524 439.6376306620209
414.32788869832166 343.6376306620209
414.4294835768105 295.6376306620209
414.53107355415534 311.6376306620209
414.6326586283896 327.6376306620209
414.73423879754694 279.6376306620209
414.8358140596607 279.6376306620209
414.93738441276463 279.6376306620209
415.03894985489205 343.6376306620209
415.1405103840767 359.6376306620209
415.24206599835196 439.6376306620209
415.3436166957514 439.6376306620209
415.4451624743086 439.6376306620209
415.54670333205695 327.6376306620209
415.64823926703014 343.6376306620209
415.7497702772615 439.6376306620209
415.85129636078483 391.6376306620209
415.95281751563346 415.6376306620209
416.05433373984096 439.6376306620209
416.1558450314409 375.6376306620209
416.2573513884669 431.6376306620209
416.3588528089522 487.6376306620209
416.4603492909306 391.6376306620209
416.5618408324355 343.6376306620209
416.6633274315004 327.6376306620209
416.76480908615906 311.6376306620209
416.8662857944447 279.6376306620209
416.967757554391 375.6376306620209
417.0692243640316 455.6376306620209
417.17068622139976 375.6376306620209
417.27214312452924 439.6376306620209
417.37359507145345 391.6376306620209
417.475042060206 351.6376306620209
417.5764840888204 311.6376306620209
417.6779211553301 375.6376306620209
417.7793532577687 375.6376306620209
417.8807803941698 375.6376306620209
417.9822025625667 343.6376306620209
418.08361976099314 423.6376306620209
418.1850319874826 407.6376306620209
418.28643924006855 391.6376306620209
418.38784151678453 351.6376306620209
418.48923881566424 311.6376306620209
418.59063113474093 295.6376306620209
418.6920184720484 303.6376306620209
418.7934008256199 311.6376306620209
418.89477819348923 343.6376306620209
418.99615057368976 295.6376306620209
419.0975179642551 375.6376306620209
419.1988803632186 439.6376306620209
419.30023776861407 239.6376306620209
419.4015901784748 295.6376306620209
419.5029375908345 279.6376306620209
419.60428000372656 231.6376306620209
419.7056174151846 375.6376306620209
419.8069498232421 487.6376306620209
419.9082772259326 391.6376306620209
420.0095996212896 295.6376306620209
420.1109170073467 375.6376306620209
420.2122293821373 359.6376306620209
420.3135367436951 407.6376306620209
420.41483909005353 359.6376306620209
420.5161364192462 327.6376306620209
420.61742872930654 399.6376306620209
420.7187160182681 471.6376306620209
420.81999828416446 567.6376306620209
420.92127552502905 391.6376306620209
421.0225477388955 295.6376306620209
421.1238149237973 351.6376306620209
421.22507707776805 327.6376306620209
421.32633419884104 407.6376306620209
421.42758628505015 375.6376306620209
421.52883333442867 359.6376306620209
421.6300753450102 311.6376306620209
421.7313123148282 319.6376306620209
421.83254424191637 327.6376306620209
421.933771124308 359.6376306620209
422.03499296003685 343.6376306620209
422.1362097471363 327.6376306620209
422.2374214836399 311.6376306620209
422.3386281675813 295.6376306620209
422.4398297969939 279.6376306620209
422.5410263699112 327.6376306620209
422.6422178843668 359.6376306620209
422.74340433839427 359.6376306620209
422.8445857300271 367.6376306620209
422.9457620572988 375.6376306620209
423.0469333182429 375.6376306620209
423.1480995108929 423.6376306620209
423.24926063328246 471.6376306620209
423.350416683445 375.6376306620209
423.451567659414 343.6376306620209
423.55271355922315 343.6376306620209
423.6538543809059 343.6376306620209
423.75499012249566 343.6376306620209
423.8561207820261 375.6376306620209
423.9572463575308 375.6376306620209
424.0583668470431 343.6376306620209
424.15948224859665 407.6376306620209
424.260592560225 343.6376306620209
424.3616977799617 343.6376306620209
424.46279790584003 343.6376306620209
424.56389293589393 327.6376306620209
424.6649828681566 343.6376306620209
424.76606770066167 359.6376306620209
424.8671474314427 279.6376306620209
424.9682220585331 407.6376306620209
425.06929157996666 423.6376306620209
425.1703559937767 407.6376306620209
425.27141529799684 383.6376306620209
425.3724694906605 359.6376306620209
425.47351856980123 343.6376306620209
425.5745625334527 311.6376306620209
425.6756013796483 391.6376306620209
425.7766351064216 375.6376306620209
425.8776637118061 375.6376306620209
425.9786871938354 375.6376306620209
426.07970555054305 343.6376306620209
426.18071877996243 359.6376306620209
426.2817268801273 359.6376306620209
426.38272984907087 367.6376306620209
426.48372768482693 375.6376306620209
426.58472038542897 423.6376306620209
426.68570794891036 343.6376306620209
426.78669037330485 367.6376306620209
426.8876676566459 391.6376306620209
426.9886397969669 519.6376306620209
427.0896067923015 343.6376306620209
427.19056864068324 247.6376306620209
427.29152534014565 215.6376306620209
427.3924768887222 247.6376306620209
427.49342328444646 311.6376306620209
427.5943645253519 407.6376306620209
427.69530060947216 407.6376306620209
427.79623153484073 407.6376306620209
427.89715729949114 439.6376306620209
427.9980779014568 439.6376306620209
428.0989933387714 367.6376306620209
428.1999036094684 295.6376306620209
428.30080871158134 303.6376306620209
428.40170864314376 311.6376306620209
428.5026034021891 359.6376306620209
